,Tree,t,Risk Estimate,True Risk,E[f(x)=y],Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,Rate Error,Accuracy Error,dsd,ba,tpr,tnr,rate,test_set,val_set
0,Base Tree,350.5,3081.1000000000004,2739.5764411027567,0.599,0.6549874686716791,1.0,1.0,1.0,0.996,0.599,0.6409999999999999,0.0,0.057451127819548885,energy,1.0,1.0,1.0,1.0,Art,Clipart
1,Detector Tree,350.5,1962.3499999999997,1964.749373433584,0.607,0.6549874686716791,1.0,1.0,1.0,0.996,0.599,0.6409999999999999,0.0,0.05197744360902257,energy,1.0,1.0,1.0,1.0,Art,Clipart
0,Base Tree,350.5,665.9064220551379,650.1353383458646,0.9949333734335839,0.9975187969924811,0.0006265664160401002,0.0,0.00268671679197995,0.996,0.599,0.599,0.00268671679197995,0.005562867167919801,energy,1.0,1.0,1.0,0.0,Clipart,Clipart
1,Detector Tree,350.5,650.7334355889725,650.9793233082706,0.9969494937343358,0.9975187969924811,0.0006265664160401002,0.0,0.00268671679197995,0.996,0.599,0.599,0.00268671679197995,0.004539228070175431,energy,1.0,1.0,1.0,0.0,Clipart,Clipart
0,Base Tree,350.5,989.4303684962406,1019.3458646616541,0.9418966609022557,0.9369924812030076,0.13328320802005011,0.13328320802005011,0.13628045112781956,0.996,0.599,0.599,0.03742781954887218,0.020419432330827034,energy,1.0,1.0,1.0,0.1,Clipart,Clipart
1,Detector Tree,350.5,826.4292353007519,826.6415037593986,0.9447143436090225,0.9369924812030076,0.13328320802005011,0.13328320802005011,0.13628045112781956,0.996,0.599,0.599,0.03742781954887218,0.021119055889724268,energy,1.0,1.0,1.0,0.1,Clipart,Clipart
0,Base Tree,350.5,1225.9224227568923,1310.280701754386,0.903127471679198,0.889298245614035,0.23619047619047617,0.23619047619047617,0.2339358395989975,0.996,0.599,0.599,0.033935839598997486,0.021828750375939853,energy,1.0,1.0,1.0,0.2,Clipart,Clipart
1,Detector Tree,350.5,954.8607194486216,962.8728822055137,0.906531086716792,0.889298245614035,0.23619047619047617,0.23619047619047617,0.2339358395989975,0.996,0.599,0.599,0.033935839598997486,0.023041512781954904,energy,1.0,1.0,1.0,0.2,Clipart,Clipart
0,Base Tree,350.5,1514.0112536340853,1579.6591478696741,0.8558997944862154,0.8451378446115287,0.3606516290726817,0.3606516290726817,0.35289724310776943,0.996,0.599,0.599,0.05289724310776938,0.028246914285714263,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,Clipart
1,Detector Tree,350.5,1111.312809273183,1128.3140350877193,0.8600171779448621,0.8451378446115287,0.3606516290726817,0.3606516290726817,0.35289724310776943,0.996,0.599,0.599,0.05289724310776938,0.029161768922305757,energy,1.0,1.0,1.0,0.30000000000000004,Clipart,Clipart
0,Base Tree,350.5,1693.603068972431,1745.5363408521303,0.8264585132832081,0.8179448621553885,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.599,0.599,0.029548370927318282,0.03085087869674185,energy,1.0,1.0,1.0,0.4,Clipart,Clipart
1,Detector Tree,350.5,1208.8435422055138,1228.6714536340853,0.8310208531328321,0.8179448621553885,0.4361654135338346,0.4361654135338346,0.42705664160401,0.996,0.599,0.599,0.029548370927318282,0.032074470676691724,energy,1.0,1.0,1.0,0.4,Clipart,Clipart
